projection_season,franchise_id,team_name,player_id,player_name,position,nfl_team,normalized_adp,points_adp_proxy,expected_reg_points,expected_reg_ppg,action,projected_pool_ind,projected_salary_2026,projected_perceived_value,expected_points_per_1000_bid,points_model_group,points_model_samples,points_model_method
2026,0010,Blake Bombers,16631,"Polk, Ja'Lynn",WR,NOS,400.0,400.0,99.02,7.342,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,17077,"Restrepo, Xavier",WR,TEN,400.0,400.0,99.02,7.342,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0003,Gride,16623,"Rice, Brenden",WR,LVR,400.0,400.0,99.02,7.342,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,17086,"Royals, Jalen",WR,KCC,400.0,400.0,99.02,7.342,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,16686,"Smith, Ainias",WR,CAR,400.0,400.0,99.02,7.342,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,17087,"Thornton, Dont'e",WR,LVR,400.0,400.0,99.02,7.342,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,15787,"Thornton, Tyquan",WR,KCC,400.0,400.0,99.02,7.342,retain_existing,0,1000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,16621,"Walker, Devontez",WR,BAL,400.0,400.0,99.02,7.342,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,16630,"Williams, Isaiah",WR,NYJ,400.0,400.0,99.02,7.342,retain_existing,0,1000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,17096,"Williams, Savion",WR,GBP,400.0,400.0,99.02,7.342,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,15331,"Freiermuth, Pat",TE,PIT,21.666666666666668,249.0,99.0,7.021,expiring_to_pool,1,0,8165.01,12.125,TE,124,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,15802,"Otton, Cade",TE,TBB,21.75,250.0,98.88,7.012,retain_existing,0,5000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,15394,"Adebo, Paulson",CB,NYG,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,14590,"Al-Shaair, Azeez",LB,HOU,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,16223,"Anderson, Will",DE,HOU,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,13268,"Anzalone, Alex",LB,DET,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0003,Gride,13759,"Armstrong, Dorance",DE,WAS,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0002,CBP,14217,"Barton, Cody",LB,TEN,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,16245,"Battle, Jordan",S,CIN,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,14893,"Baun, Zack",LB,PHI,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0003,Gride,15875,"Belton, Dane",S,NYG,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,16799,"Bethune, Tatum",LB,SFO,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,16700,"Bishop, Cole",S,BUF,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,15355,"Bolton, Nick",LB,KCC,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,15861,"Bonitto, Nik",DE,DEN,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,14147,"Bosa, Nick",DE,SFO,400.0,400.0,98.55,7.344,retain_existing,0,5000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,16244,"Branch, Brian",S,DET,400.0,400.0,98.55,7.344,manual_extension_keep,0,2000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,14892,"Brooks, Jordyn",LB,MIA,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,12688,"Buckner, DeForest",DT,IND,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,16677,"Bullard, Javon",S,GBP,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,14171,"Burns, Brian",DE,NYG,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,14170,"Bush, Devin",LB,CLE,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,12752,"Byard, Kevin",S,CHI,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,15418,"Bynum, Camryn",S,IND,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,16239,"Campbell, Jack",LB,DET,400.0,400.0,98.55,7.344,retain_existing,0,3000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,17123,"Campbell, Jihaad",LB,PHI,400.0,400.0,98.55,7.344,retain_existing,0,2000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,17112,"Carter, Abdul",DE,NYG,400.0,400.0,98.55,7.344,retain_existing,0,2000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,16233,"Carter, Jalen",DT,PHI,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,14251,"Cashman, Blake",LB,MIN,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,16295,"Conner, Chamarri",S,KCC,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,15484,"Cooper, Jonathon",DE,DEN,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,14225,"Crosby, Maxx",DE,LVR,400.0,400.0,98.55,7.344,manual_tag_keep,0,11000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,15839,"Cross, Nick",S,IND,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,15001,"Curl, Kamren",S,LAR,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0003,Gride,10768,"David, Lavonte",LB,TBB,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,10816,"Davis, Demario",LB,NOS,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,15817,"Davis, Jordan",DT,PHI,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,16675,"DeJean, Cooper",CB,PHI,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,15821,"Dean, Nakobe",LB,PHI,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0002,CBP,14907,"Delpit, Grant",S,CLE,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,16314,"Dennis, SirVocea",LB,TBB,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,13697,"Edmunds, Tremaine",LB,CHI,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0002,CBP,14322,"Edwards, T.J.",LB,CHI,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,13806,"Elliott, DeShon",S,PIT,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0003,Gride,14303,"Elliss, Kaden",LB,ATL,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,17144,"Emmanwori, Nick",S,SEA,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,13713,"Fitzpatrick, Minkah",S,MIA,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,14224,"Gardner-Johnson, Chauncey",S,CHI,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,13198,"Garrett, Myles",DE,CLE,400.0,400.0,98.55,7.344,manual_tag_keep,0,10000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0003,Gride,17121,"Graham, Mason",DT,CLE,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,16667,"Gray, Cedric",LB,TEN,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,17120,"Green, Mike",DE,BAL,400.0,400.0,98.55,7.344,retain_existing,0,2000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,15834,"Hamilton, Kyle",S,BAL,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0002,CBP,14954,"Hawkins, Jaylinn",S,NEP,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,13284,"Hendrickson, Trey",DE,CIN,400.0,400.0,98.55,7.344,retain_existing,0,3000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,16280,"Henley, Daiyan",LB,LAC,400.0,400.0,98.55,7.344,retain_existing,0,2000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,14940,"Highsmith, Alex",DE,PIT,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0003,Gride,14167,"Hines-Allen, Josh",DE,JAC,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,15452,"Hufanga, Talanoa",S,DEN,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,12221,"Hunter, Danielle",DE,HOU,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,15805,"Hutchinson, Aidan",DE,DET,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,13714,"James, Derwin",S,LAC,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,14910,"Jones, Brandon",S,DEN,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,15404,"Jones, Ernest",LB,SEA,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,15868,"Jones, Marcus",CB,NEP,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,15808,"Karlaftis, George",DE,KCC,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,16676,"Kinchens, Kamren",S,LAR,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,17125,"Knight, Demetrius",LB,CIN,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,15923,"Lake, Quentin",S,LAR,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,16013,"Landman, Nate",LB,LAR,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,13700,"Landry, Harold",DE,NEP,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0003,Gride,16672,"Lassiter, Kamari",CB,HOU,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,16651,"Latu, Laiatu",DE,IND,400.0,400.0,98.55,7.344,retain_existing,0,2000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,11769,"Lawrence, Demarcus",DE,SEA,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,15822,"Lloyd, Devin",LB,JAC,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,14179,"Love, Julian",S,SEA,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,17159,"Martin, Nick",LB,SFO,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,16263,"Martin, Quan",S,WAS,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,16252,"McDonald, Will",DE,NYJ,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,14908,"McKinney, Xavier",S,GBP,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,16670,"McKinstry, Kool-Aid",CB,NOS,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,15365,"Moehrig, Trevon",S,CAR,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,17186,"Moore, Malachi",S,NYJ,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,16689,"Murphy, Byron",DT,SEA,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,16725,"Mustapha, Malik",S,SFO,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0003,Gride,14669,"Nixon, Keisean",CB,GBP,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,13813,"Oluokun, Foyesade",LB,JAC,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0003,Gride,15388,"Ossai, Joseph",DE,CIN,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,16283,"Overshown, DeMarvion",LB,DAL,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,15351,"Owusu-Koramoah, Jeremiah",LB,CLE,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,15350,"Parsons, Micah",DE,GBP,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,17115,"Pearce, James",DE,ATL,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,16703,"Phillips, Andru",CB,NYG,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,15850,"Pitre, Jalen",S,HOU,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,14210,"Pratt, Germaine",LB,IND,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,14896,"Queen, Patrick",LB,PIT,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,16927,"Redmond, Jalen",DT,MIN,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,16655,"Robinson, Chop",DE,MIA,400.0,400.0,98.55,7.344,retain_existing,0,2000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,15076,"Rozeboom, Christian",LB,CAR,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,16231,"Sanders, Drew",LB,DEN,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0002,CBP,17167,"Sanker, Jonas",S,NOS,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,17147,"Schwesinger, Carson",LB,CLE,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,14302,"Scott, Nick",S,CAR,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,17119,"Scourton, Nic",DE,CAR,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,15428,"Sherwood, Jamien",LB,NYJ,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,14163,"Simmons, Jeffery",DT,TEN,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,14412,"Singleton, Alex",LB,DEN,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,16228,"Smith, Nolan",DE,PHI,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,13696,"Smith, Roquan",LB,BAL,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,16708,"Smith, Tykee",S,TBB,400.0,400.0,98.55,7.344,retain_existing,0,4000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,17132,"Starks, Malaki",S,BAL,400.0,400.0,98.55,7.344,retain_existing,0,2000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,17114,"Stewart, Shemar",DE,CIN,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,15003,"Stone, Geno",S,CIN,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,17126,"Stutsman, Danny",LB,NOS,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
