projection_season,franchise_id,team_name,player_id,player_name,position,nfl_team,normalized_adp,points_adp_proxy,expected_reg_points,expected_reg_ppg,action,projected_pool_ind,projected_salary_2026,projected_perceived_value,expected_points_per_1000_bid,points_model_group,points_model_samples,points_model_method
2026,0004,Pure Greatness,14148,"Sweat, Montez",DE,CHI,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0003,Gride,16450,"Thomas, Drake",LB,SEA,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,16652,"Trice, Bralen",DE,ATL,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,16266,"Tuipulotu, Tuli",DE,LAC,400.0,400.0,98.55,7.344,retain_existing,0,4000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,16650,"Turner, Dallas",DE,MIN,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,16282,"Turner, Kobie",DT,LAR,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,14249,"Van Ginkel, Andrew",DE,MIN,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0002,CBP,16653,"Verse, Jared",DE,LAR,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,10775,"Wagner, Bobby",LB,WAS,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,17122,"Walker, Jalon",DE,ATL,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,15846,"Walker, Quay",LB,GBP,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,15815,"Walker, Travon",DE,JAC,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,16704,"Wallace, Trevin",LB,CAR,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,13743,"Warner, Fred",LB,SFO,400.0,400.0,98.55,7.344,retain_existing,0,4000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,13214,"Watt, T.J.",DE,PIT,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,17131,"Watts, Xavier",S,ATL,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0002,CBP,15387,"Werner, Pete",LB,NOS,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,14168,"White, Devin",LB,LVR,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0002,CBP,12225,"Williams, Leonard",DT,SEA,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,17113,"Williams, Mykel",DE,SFO,400.0,400.0,98.55,7.344,retain_existing,0,2000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,14221,"Williams, Quincy",LB,NYJ,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0003,Gride,16716,"Wilson, Payton",LB,PIT,400.0,400.0,98.55,7.344,retain_existing,0,1000,0,,IDP,172,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,16226,"Wilson, Tyree",DE,LVR,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,14909,"Winfield, Antoine",S,TBB,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,16241,"Witherspoon, Devon",CB,SEA,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,16276,"Young, Byron",DE,LAR,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0003,Gride,14877,"Young, Chase",DE,NOS,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,11244,"Kelce, Travis",TE,KCC,22.083333333333332,254.0,98.39,6.975,expiring_to_pool,1,0,8087.61,12.166,TE,124,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,14823,"Dowdle, Rico",RB,CAR,13.25,148.0,98.3,7.335,retain_existing,0,1000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,16644,"Sinnott, Ben",TE,WAS,22.833333333333332,263.0,97.34,6.897,retain_existing,0,2000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,14071,"Montgomery, David",RB,DET,13.916666666666666,156.0,96.88,7.241,retain_existing,0,12000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,17052,"Tuten, Bhayshul",RB,JAC,14.083333333333334,158.0,96.55,7.218,retain_existing,0,5000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,16747,"Tracy, Tyrone",RB,NYG,14.833333333333334,167.0,95.1,7.122,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,15255,"Gainwell, Kenneth",RB,PIT,15.0,169.0,94.8,7.102,expiring_to_pool,1,0,9813.12,9.661,RB,256,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,16212,"Mayer, Michael",TE,LVR,24.916666666666668,288.0,94.69,6.699,expiring_to_pool,1,0,7613.91,12.436,TE,124,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,16643,"Sanders, Ja'Tavion",TE,CAR,25.0,289.0,94.59,6.692,retain_existing,0,1000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,14800,"Dobbins, J.K.",RB,DEN,15.166666666666666,171.0,94.5,7.082,retain_existing,0,9000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,13672,"Gesicki, Mike",TE,CIN,25.083333333333332,290.0,94.49,6.685,expiring_to_pool,1,0,7588.57,12.452,TE,124,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,14085,"Pollard, Tony",RB,TEN,15.75,178.0,93.49,7.014,retain_existing,0,27000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,15712,"Allgeier, Tyler",RB,ATL,15.916666666666666,180.0,93.21,6.996,expiring_to_pool,1,0,9526.35,9.784,RB,256,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,17256,"Croskey-Merritt, Jacory",RB,WAS,16.166666666666668,183.0,92.8,6.969,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0003,Gride,16165,"Spears, Tyjae",RB,TEN,17.0,193.0,91.51,6.883,expiring_to_pool,1,0,9217.82,9.928,RB,256,inv_sqrt_adp_weighted_linear
2026,0002,CBP,13132,"Kamara, Alvin",RB,NOS,17.083333333333332,194.0,91.39,6.875,expiring_to_pool,1,0,9195.31,9.939,RB,256,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,13146,"Conner, James",RB,ARI,17.583333333333332,200.0,90.67,6.827,expiring_to_pool,1,0,9063.63,10.004,RB,256,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,16596,"Allen, Braelon",RB,NYJ,17.666666666666668,201.0,90.55,6.819,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,13319,"Jones, Aaron",RB,MIN,18.083333333333332,206.0,89.98,6.781,expiring_to_pool,1,0,8937.44,10.068,RB,256,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,17048,"Johnson, Kaleb",RB,PIT,18.333333333333332,209.0,89.64,6.759,retain_existing,0,6000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0003,Gride,16757,"Vidal, Kimani",RB,LAC,18.416666666666668,210.0,89.53,6.751,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,15716,"Robinson, Brian",RB,SFO,18.583333333333332,212.0,89.32,6.737,expiring_to_pool,1,0,8816.39,10.131,RB,256,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,15972,"Mason, Jordan",RB,MIN,18.75,214.0,89.1,6.723,retain_existing,0,14000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,15749,"Pacheco, Isiah",RB,KCC,18.833333333333332,215.0,89.0,6.716,expiring_to_pool,1,0,8757.68,10.163,RB,256,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,16597,"Brooks, Jonathon",RB,CAR,19.166666666666668,219.0,88.58,6.688,retain_existing,0,7000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,17047,"Sampson, Dylan",RB,CLE,19.25,220.0,88.48,6.681,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,16432,"Wilson, Emanuel",RB,GBP,19.916666666666668,228.0,87.68,6.628,expiring_to_pool,1,0,8516.17,10.296,RB,256,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,16164,"Bigsby, Tank",RB,PHI,20.0,229.0,87.59,6.622,manual_extension_keep,0,8000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0003,Gride,17046,"Neal, Devin",RB,NOS,20.583333333333332,236.0,86.93,6.578,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,16166,"Tucker, Sean",RB,TBB,21.25,244.0,86.22,6.53,expiring_to_pool,1,0,8244.67,10.458,RB,256,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,16645,"All, Erick",TE,CIN,400.0,400.0,86.03,6.054,retain_existing,0,2000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,15797,"Dulcich, Greg",TE,MIA,400.0,400.0,86.03,6.054,expiring_to_pool,1,0,1900.3,45.272,TE,124,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,11247,"Ertz, Zach",TE,WAS,400.0,400.0,86.03,6.054,expiring_to_pool,1,0,1900.3,45.272,TE,124,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,14137,"Fant, Noah",TE,CIN,400.0,400.0,86.03,6.054,retain_existing,0,4000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,17213,"Hawes, Jackson",TE,BUF,400.0,400.0,86.03,6.054,expiring_to_pool,1,0,1900.3,45.272,TE,124,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,12678,"Higbee, Tyler",TE,LAR,400.0,400.0,86.03,6.054,retain_existing,0,1000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,13424,"Hill, Taysom",TE,NOS,400.0,400.0,86.03,6.054,expiring_to_pool,1,0,1900.3,45.272,TE,124,inv_sqrt_adp_weighted_linear
2026,0002,CBP,14867,"Kmet, Cole",TE,CHI,400.0,400.0,86.03,6.054,retain_existing,0,6000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,14143,"Knox, Dawson",TE,BUF,400.0,400.0,86.03,6.054,expiring_to_pool,1,0,1900.3,45.272,TE,124,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,16221,"Schoonmaker, Luke",TE,DAL,400.0,400.0,86.03,6.054,expiring_to_pool,1,0,1900.3,45.272,TE,124,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,13193,"Smith, Jonnu",TE,PIT,400.0,400.0,86.03,6.054,retain_existing,0,6000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,16642,"Stover, Cade",TE,HOU,400.0,400.0,86.03,6.054,retain_existing,0,2000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,12263,"Waller, Darren",TE,MIA,400.0,400.0,86.03,6.054,expiring_to_pool,1,0,1900.3,45.272,TE,124,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,16216,"Washington, Darnell",TE,PIT,400.0,400.0,86.03,6.054,expiring_to_pool,1,0,1900.3,45.272,TE,124,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,15721,"White, Rachaad",RB,TBB,21.833333333333332,251.0,85.62,6.491,expiring_to_pool,1,0,8133.78,10.526,RB,256,inv_sqrt_adp_weighted_linear
2026,0003,Gride,16174,"Rodriguez, Chris",RB,WAS,22.25,256.0,85.21,6.463,expiring_to_pool,1,0,8057.26,10.576,RB,256,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,13131,"Mixon, Joe",RB,HOU,22.666666666666668,261.0,84.81,6.437,expiring_to_pool,1,0,7982.86,10.624,RB,256,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,16603,"Davis, Ray",RB,BUF,23.083333333333332,266.0,84.42,6.411,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,15254,"Harris, Najee",RB,LAC,23.333333333333332,269.0,84.19,6.396,expiring_to_pool,1,0,7868.0,10.7,RB,256,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,17059,"Gordon, Ollie",RB,MIA,23.666666666666668,273.0,83.89,6.376,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0002,CBP,16178,"Mitchell, Keaton",RB,BAL,23.916666666666668,276.0,83.67,6.361,retain_existing,0,1000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0003,Gride,16171,"Miller, Kendre",RB,NOS,24.0,277.0,83.6,6.356,expiring_to_pool,1,0,7757.95,10.776,RB,256,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,17069,"Blue, Jaydon",RB,DAL,24.166666666666668,279.0,83.46,6.347,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,16610,"Wright, Jaylen",RB,MIA,24.583333333333332,284.0,83.1,6.323,retain_existing,0,5000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,17049,"Smith, Brashard",RB,KCC,24.666666666666668,285.0,83.04,6.319,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,16752,"Davis, Isaiah",RB,NYJ,24.75,286.0,82.97,6.314,retain_existing,0,1000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,14080,"Singletary, Devin",RB,NYG,25.166666666666668,291.0,82.63,6.292,expiring_to_pool,1,0,7576.0,10.907,RB,256,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,13138,"Hunt, Kareem",RB,KCC,25.416666666666668,294.0,82.43,6.278,expiring_to_pool,1,0,7538.65,10.934,RB,256,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,16688,"Guerendo, Isaac",RB,SFO,25.5,295.0,82.36,6.274,expiring_to_pool,1,0,7526.32,10.943,RB,256,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,13610,"Chubb, Nick",RB,HOU,25.583333333333332,296.0,82.3,6.27,expiring_to_pool,1,0,7514.05,10.953,RB,256,inv_sqrt_adp_weighted_linear
2026,0003,Gride,15258,"Carter, Michael",RB,ARI,25.916666666666668,300.0,82.04,6.252,expiring_to_pool,1,0,7465.57,10.989,RB,256,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,16746,"Ali, Rasheen",RB,BAL,400.0,400.0,76.9,5.91,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,17061,"Allen, LeQuint",RB,JAC,400.0,400.0,76.9,5.91,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,17058,"Brooks, Tahj",RB,CIN,400.0,400.0,76.9,5.91,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0002,CBP,16385,"Demercado, Emari",RB,ARI,400.0,400.0,76.9,5.91,expiring_to_pool,1,0,1900.3,40.467,RB,256,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,16595,"Estime, Audric",RB,NOS,400.0,400.0,76.9,5.91,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0003,Gride,17056,"Etienne, Trevor",RB,CAR,400.0,400.0,76.9,5.91,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0003,Gride,15713,"Ford, Jerome",RB,CLE,400.0,400.0,76.9,5.91,expiring_to_pool,1,0,1900.3,40.467,RB,256,inv_sqrt_adp_weighted_linear
2026,0003,Gride,17060,"Giddens, DJ",RB,IND,400.0,400.0,76.9,5.91,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0003,Gride,15720,"Haskins, Hassan",RB,LAC,400.0,400.0,76.9,5.91,expiring_to_pool,1,0,1900.3,40.467,RB,256,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,17064,"Hunter, Jarquez",RB,LAR,400.0,400.0,76.9,5.91,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,17055,"James, Jordan",RB,SFO,400.0,400.0,76.9,5.91,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,16175,"Johnson, Roschon",RB,CHI,400.0,400.0,76.9,5.91,retain_existing,0,4000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,14095,"Johnson, Ty",RB,BUF,400.0,400.0,76.9,5.91,expiring_to_pool,1,0,1900.3,40.467,RB,256,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,16773,"Jordan, Jawhar",RB,HOU,400.0,400.0,76.9,5.91,expiring_to_pool,1,0,1900.3,40.467,RB,256,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,15727,"Knight, Bam",RB,ARI,400.0,400.0,76.9,5.91,expiring_to_pool,1,0,1900.3,40.467,RB,256,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,16613,"Laube, Dylan",RB,LVR,400.0,400.0,76.9,5.91,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,16604,"Lloyd, MarShawn",RB,GBP,400.0,400.0,76.9,5.91,retain_existing,0,5000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0002,CBP,13143,"McNichols, Jeremy",RB,WAS,400.0,400.0,76.9,5.91,expiring_to_pool,1,0,1900.3,40.467,RB,256,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,12447,"Mostert, Raheem",RB,LVR,400.0,400.0,76.9,5.91,expiring_to_pool,1,0,1900.3,40.467,RB,256,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,17062,"Sanders, Raheim",RB,CLE,400.0,400.0,76.9,5.91,expiring_to_pool,1,0,1900.3,40.467,RB,256,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,16601,"Shipley, Will",RB,PHI,400.0,400.0,76.9,5.91,retain_existing,0,5000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0003,Gride,17045,"Skattebo, Cam",RB,NYG,400.0,400.0,76.9,5.91,retain_existing,0,5000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,16803,"Watson, Blake",RB,TEN,400.0,400.0,76.9,5.91,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,16414,"Aubrey, Brandon",PK,DAL,400.0,400.0,59.54,5.803,retain_existing,0,2000,0,,PK,77,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,16846,"Bates, Jake",PK,DET,400.0,400.0,59.54,5.803,expiring_to_pool,1,0,1900.3,31.332,PK,77,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,17220,"Borregales, Andres",PK,NEP,400.0,400.0,59.54,5.803,expiring_to_pool,1,0,1900.3,31.332,PK,77,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,11936,"Boswell, Chris",PK,PIT,400.0,400.0,59.54,5.803,expiring_to_pool,1,0,1900.3,31.332,PK,77,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,15979,"Dicker, Cameron",PK,LAC,400.0,400.0,59.54,5.803,expiring_to_pool,1,0,1900.3,31.332,PK,77,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,12860,"Fairbairn, Ka'imi",PK,HOU,400.0,400.0,59.54,5.803,expiring_to_pool,1,0,1900.3,31.332,PK,77,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,16680,"Little, Cam",PK,JAC,400.0,400.0,59.54,5.803,expiring_to_pool,1,0,1900.3,31.332,PK,77,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,17222,"Loop, Tyler",PK,BAL,400.0,400.0,59.54,5.803,expiring_to_pool,1,0,1900.3,31.332,PK,77,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,14717,"McLaughlin, Chase",PK,TBB,400.0,400.0,59.54,5.803,expiring_to_pool,1,0,1900.3,31.332,PK,77,inv_sqrt_adp_weighted_linear
2026,0003,Gride,15368,"McPherson, Evan",PK,CIN,400.0,400.0,59.54,5.803,expiring_to_pool,1,0,1900.3,31.332,PK,77,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,16843,"Mevis, Harrison",PK,LAR,400.0,400.0,59.54,5.803,expiring_to_pool,1,0,1900.3,31.332,PK,77,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,12437,"Myers, Jason",PK,SEA,400.0,400.0,59.54,5.803,expiring_to_pool,1,0,1900.3,31.332,PK,77,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,13719,"Pineiro, Eddy",PK,SFO,400.0,400.0,59.54,5.803,expiring_to_pool,1,0,1900.3,31.332,PK,77,inv_sqrt_adp_weighted_linear
2026,0002,CBP,16681,"Reichard, Will",PK,MIN,400.0,400.0,59.54,5.803,expiring_to_pool,1,0,1900.3,31.332,PK,77,inv_sqrt_adp_weighted_linear
