season,position_filter,player_id,player_name,nfl_team,event_seq,event_type,event_source,event_date,event_time,franchise_id,team_name,detail,generated_at_utc
2017,DT,10265,,,1,DROP,ADDDROP:FREE_AGENT,2017-03-08,11:22:03,0009,C-Town Chivalry,,2026-04-21 22:11:44
2017,DT,10265,,,2,DROP,FREE_AGENT,2017-03-08,11:22:03,0009,C-Town Chivalry,,2026-04-21 22:11:44
2017,DT,12688,,,1,ACQUIRE,AUCTION:FreeAgent,2017-08-15,06:31:45,0007,Sex Manther,bid=1000,2026-04-21 22:11:44
2017,DT,13041,,,1,ACQUIRE,AUCTION:FreeAgent,2017-08-15,17:53:36,0002,Crystal Blue Persuasian,bid=1000,2026-04-21 22:11:44
2017,DT,12688,,,2,DROP,ADDDROP:FREE_AGENT,2017-09-12,21:09:29,0007,Sex Manther,,2026-04-21 22:11:44
2017,DT,12688,,,3,DROP,FREE_AGENT,2017-09-12,21:09:29,0007,Sex Manther,,2026-04-21 22:11:44
2017,DT,10762,,,1,ACQUIRE,ADDDROP:BBID,2017-09-13,09:00:00,0008,Gordon Is The New Blackmon,salary=3000,2026-04-21 22:11:44
2017,DT,10762,,,2,DROP,ADDDROP:BBID,2017-09-30,09:00:00,0008,Gordon Is The New Blackmon,,2026-04-21 22:11:44
2017,DT,12688,,,4,ACQUIRE,ADDDROP:BBID,2017-10-07,09:00:00,0009,C-Town Chivalry,salary=2000,2026-04-21 22:11:44
2017,DT,13041,,,2,DROP,ADDDROP:FREE_AGENT,2017-10-22,09:05:16,0002,Crystal Blue Persuasian,,2026-04-21 22:11:44
2017,DT,13041,,,3,DROP,FREE_AGENT,2017-10-22,09:05:16,0002,Crystal Blue Persuasion,,2026-04-21 22:11:44
2017,DT,12688,,,5,DROP,ADDDROP:BBID,2017-10-25,09:00:00,0009,C-Town Chivalry,,2026-04-21 22:11:44
2017,DT,12536,,,1,ACQUIRE,ADDDROP:BBID,2017-11-01,09:00:00,0006,Good in Da Hood,salary=4000,2026-04-21 22:11:44
2017,DT,9815,,,1,DROP,ADDDROP:BBID,2017-11-02,09:00:00,0002,Crystal Blue Persuasian,,2026-04-21 22:11:44
2017,DT,9819,,,1,ACQUIRE,ADDDROP:FREE_AGENT,2017-11-26,11:11:49,0006,Good in Da Hood,salary=1000,2026-04-21 22:11:44
2017,DT,9819,,,2,DROP,ADDDROP:FREE_AGENT,2017-11-29,07:44:53,0006,Good in Da Hood,,2026-04-21 22:11:44
2017,DT,9819,,,3,DROP,FREE_AGENT,2017-11-29,07:44:53,0006,Good in Da Hood,,2026-04-21 22:11:44
2017,DT,12536,,,2,DROP,ADDDROP:BBID,2017-11-30,09:00:00,0006,Good in Da Hood,,2026-04-21 22:11:44
2018,DT,12688,,,1,ACQUIRE,AUCTION:FreeAgent,2018-08-17,06:18:53,0006,Good in Da Hood,bid=1000,2026-04-21 22:11:53
2018,DT,12688,,,2,DROP,ADDDROP:BBID,2018-09-05,09:00:00,0006,Good in Da Hood,,2026-04-21 22:11:53
2018,DT,12688,,,3,ACQUIRE,ADDDROP:BBID,2018-09-12,09:00:00,0003,Gride,salary=6000,2026-04-21 22:11:53
2018,DT,13265,,,1,ACQUIRE,ADDDROP:BBID,2018-09-13,09:00:00,0006,Good in Da Hood,salary=1000,2026-04-21 22:11:53
2018,DT,11045,,,1,ACQUIRE,ADDDROP:FREE_AGENT,2018-09-16,10:27:33,0002,The Bash Bros,salary=1000,2026-04-21 22:11:53
2018,DT,11045,,,2,DROP,ADDDROP:FREE_AGENT,2018-09-18,16:55:19,0002,The Bash Bros,,2026-04-21 22:11:53
2018,DT,11045,,,3,DROP,FREE_AGENT,2018-09-18,16:55:19,0002,The Bash Bros,,2026-04-21 22:11:53
2018,DT,11333,,,1,ACQUIRE,ADDDROP:BBID,2018-09-20,09:00:00,0004,Pure Greatness,salary=1000,2026-04-21 22:11:53
2018,DT,10762,,,1,ACQUIRE,ADDDROP:BBID,2018-09-22,09:00:00,0002,The Bash Bros,salary=2000,2026-04-21 22:11:53
2018,DT,12688,,,4,ACQUIRE,TRADE,2018-09-23,09:51:47,0002,The Bash Bros,trade2018_46,2026-04-21 22:11:53
2018,DT,11274,,,1,ACQUIRE,ADDDROP:BBID,2018-09-26,09:00:00,0001,Ulterior Warrior,salary=4000,2026-04-21 22:11:53
2018,DT,12739,,,1,ACQUIRE,ADDDROP:BBID,2018-09-27,09:00:00,0004,Pure Greatness,salary=1000,2026-04-21 22:11:53
2018,DT,13692,,,1,ACQUIRE,ADDDROP:BBID,2018-09-29,09:00:00,0007,Sex Manther,salary=1000,2026-04-21 22:11:53
2018,DT,13692,,,2,DROP,ADDDROP:FREE_AGENT,2018-10-02,13:49:58,0007,Sex Manther,,2026-04-21 22:11:53
2018,DT,13692,,,3,DROP,FREE_AGENT,2018-10-02,13:49:58,0007,Sex Manther,,2026-04-21 22:11:53
2018,DT,12083,,,1,ACQUIRE,ADDDROP:BBID,2018-10-03,09:00:00,0010,Blake Bombers,salary=1000,2026-04-21 22:11:53
2018,DT,12698,,,1,ACQUIRE,ADDDROP:BBID,2018-10-03,09:00:00,0003,Gride,salary=1000,2026-04-21 22:11:53
2018,DT,12739,,,2,DROP,ADDDROP:BBID,2018-10-03,09:00:00,0004,Pure Greatness,,2026-04-21 22:11:53
2018,DT,11283,,,1,ACQUIRE,ADDDROP:FREE_AGENT,2018-10-07,10:12:40,0012,White Power,salary=1000,2026-04-21 22:11:53
2018,DT,11283,,,2,DROP,ADDDROP:BBID,2018-10-10,09:00:00,0012,White Power,,2026-04-21 22:11:53
2018,DT,11333,,,2,DROP,ADDDROP:BBID,2018-10-10,09:00:00,0004,Pure Greatness,,2026-04-21 22:11:53
2018,DT,10762,,,2,DROP,ADDDROP:BBID,2018-10-11,09:00:00,0002,The Bash Bros,,2026-04-21 22:11:53
2018,DT,12739,,,3,ACQUIRE,ADDDROP:BBID,2018-10-11,09:00:00,0006,Good in Da Hood,salary=1000,2026-04-21 22:11:53
2018,DT,12083,,,2,DROP,ADDDROP:FREE_AGENT,2018-10-14,11:11:43,0010,Blake Bombers,,2026-04-21 22:11:53
2018,DT,12083,,,3,DROP,FREE_AGENT,2018-10-14,11:11:43,0010,Blake Bombers,,2026-04-21 22:11:53
2018,DT,11274,,,2,DROP,ADDDROP:FREE_AGENT,2018-10-28,12:39:46,0001,Ulterior Warrior,,2026-04-21 22:11:53
2018,DT,11274,,,3,DROP,FREE_AGENT,2018-10-28,12:39:46,0001,Ulterior Warrior,,2026-04-21 22:11:53
2018,DT,13265,,,2,DROP,ADDDROP:BBID,2018-10-31,09:00:00,0006,Good in Da Hood,,2026-04-21 22:11:53
2018,DT,11045,,,4,ACQUIRE,ADDDROP:BBID,2018-10-31,09:00:00,0010,Blake Bombers,salary=1000,2026-04-21 22:11:53
2018,DT,9904,,,1,ACQUIRE,ADDDROP:BBID,2018-11-01,09:00:00,0007,Sex Manther,salary=1000,2026-04-21 22:11:53
2018,DT,9904,,,2,DROP,ADDDROP:FREE_AGENT,2018-11-06,14:17:00,0007,Sex Manther,,2026-04-21 22:11:53
2018,DT,9904,,,3,DROP,FREE_AGENT,2018-11-06,14:17:00,0007,Sex Manther,,2026-04-21 22:11:53
2018,DT,11274,,,4,ACQUIRE,ADDDROP:BBID,2018-11-08,09:00:00,0007,Sex Manther,salary=1000,2026-04-21 22:11:53
2018,DT,10762,,,3,ACQUIRE,ADDDROP:BBID,2018-11-10,09:00:00,0007,Sex Manther,salary=1000,2026-04-21 22:11:53
2018,DT,11274,,,5,DROP,ADDDROP:FREE_AGENT,2018-11-11,09:27:24,0007,Sex Manther,,2026-04-21 22:11:53
2018,DT,11274,,,6,DROP,FREE_AGENT,2018-11-11,09:27:24,0007,Sex Manther,,2026-04-21 22:11:53
2018,DT,10762,,,4,DROP,ADDDROP:FREE_AGENT,2018-11-13,07:27:56,0007,Sex Manther,,2026-04-21 22:11:53
2018,DT,10762,,,5,DROP,FREE_AGENT,2018-11-13,07:27:56,0007,Sex Manther,,2026-04-21 22:11:53
2018,DT,11045,,,5,DROP,ADDDROP:BBID,2018-11-17,09:00:00,0010,Blake Bombers,,2026-04-21 22:11:53
2018,DT,9904,,,4,ACQUIRE,ADDDROP:FREE_AGENT,2018-11-18,11:24:41,0005,C'mon Son,salary=1000,2026-04-21 22:11:53
2018,DT,12764,,,1,ACQUIRE,ADDDROP:BBID,2018-11-21,09:00:00,0012,White Power,salary=1000,2026-04-21 22:11:53
2018,DT,12698,,,2,DROP,ADDDROP:BBID,2018-11-21,09:00:00,0003,Gride,,2026-04-21 22:11:53
2018,DT,12739,,,4,ACQUIRE,TRADE,2018-11-21,23:42:41,0001,Ulterior Warrior,trade2018_74,2026-04-21 22:11:53
2018,DT,11045,,,6,ACQUIRE,ADDDROP:BBID,2018-11-22,09:00:00,0001,Ulterior Warrior,salary=4000,2026-04-21 22:11:53
2018,DT,11274,,,7,ACQUIRE,ADDDROP:BBID,2018-11-22,09:00:00,0004,Pure Greatness,salary=1000,2026-04-21 22:11:53
2018,DT,12298,,,1,ACQUIRE,ADDDROP:BBID,2018-11-29,09:00:00,0003,Gride,salary=1000,2026-04-21 22:11:53
2018,DT,12696,,,1,ACQUIRE,ADDDROP:BBID,2018-11-29,09:00:00,0001,Ulterior Warrior,salary=1000,2026-04-21 22:11:53
2018,DT,11274,,,8,DROP,ADDDROP:BBID,2018-12-01,09:00:00,0004,Pure Greatness,,2026-04-21 22:11:53
2018,DT,12696,,,2,DROP,ADDDROP:BBID,2018-12-05,09:00:00,0001,Ulterior Warrior,,2026-04-21 22:11:53
2018,DT,12083,,,4,ACQUIRE,ADDDROP:BBID,2018-12-05,09:00:00,0010,Blake Bombers,salary=4000,2026-04-21 22:11:53
2019,DT,12305,,,1,ACQUIRE,ADDDROP:BBID,2019-09-18,09:00:00,0009,C-Town Chivalry,salary=2000,2026-04-21 22:11:56
2019,DT,12305,,,2,DROP,ADDDROP:BBID,2019-10-05,09:00:00,0009,C-Town Chivalry,,2026-04-21 22:11:56
2019,DT,12305,,,3,ACQUIRE,ADDDROP:BBID,2019-10-09,09:00:00,0003,Gride,salary=1000,2026-04-21 22:11:56
2019,DT,13265,,,1,ACQUIRE,ADDDROP:BBID,2019-10-12,09:00:00,0006,Good in Da Hood,salary=1000,2026-04-21 22:11:56
2019,DT,12229,,,1,ACQUIRE,ADDDROP:BBID,2019-10-16,09:00:00,0003,Gride,salary=1000,2026-04-21 22:11:56
2019,DT,14163,,,1,ACQUIRE,ADDDROP:FREE_AGENT,2019-10-20,12:45:32,0001,Ulterior Warrior,salary=1000,2026-04-21 22:11:56
2019,DT,13265,,,2,DROP,ADDDROP:FREE_AGENT,2019-10-29,18:53:11,0006,Good in Da Hood,,2026-04-21 22:11:56
2019,DT,13265,,,3,DROP,FREE_AGENT,2019-10-29,18:53:11,0006,Good in Da Hood,,2026-04-21 22:11:56
2019,DT,12305,,,4,DROP,ADDDROP:BBID,2019-10-30,09:00:00,0003,Gride,,2026-04-21 22:11:56
2019,DT,12305,,,5,ACQUIRE,ADDDROP:BBID,2019-11-10,09:00:00,0002,The Bash Bros,salary=4000,2026-04-21 22:11:56
2019,DT,12229,,,2,DROP,ADDDROP:BBID,2019-11-13,09:00:00,0003,Gride,,2026-04-21 22:11:56
2019,DT,12740,,,1,ACQUIRE,ADDDROP:BBID,2019-11-16,09:00:00,0010,Blake Bombers,salary=1000,2026-04-21 22:11:56
2019,DT,11872,,,1,ACQUIRE,ADDDROP:BBID,2019-11-20,09:00:00,0008,#BLM,salary=1000,2026-04-21 22:11:56
2019,DT,12740,,,2,DROP,ADDDROP:BBID,2019-11-21,09:00:00,0010,Blake Bombers,,2026-04-21 22:11:56
2019,DT,11872,,,2,DROP,ADDDROP:BBID,2019-11-27,09:00:00,0008,#BLM,,2026-04-21 22:11:56
2019,DT,12305,,,6,DROP,ADDDROP:BBID,2019-11-27,09:00:00,0002,The Bash Bros,,2026-04-21 22:11:56
2019,DT,11283,,,1,ACQUIRE,ADDDROP:FREE_AGENT,2019-12-01,10:53:03,0005,Run CMC,salary=1000,2026-04-21 22:11:56
2019,DT,11283,,,2,DROP,ADDDROP:FREE_AGENT,2019-12-03,10:58:45,0005,Run CMC,,2026-04-21 22:11:56
2019,DT,11283,,,3,DROP,FREE_AGENT,2019-12-03,10:58:45,0005,Run CMC,,2026-04-21 22:11:56
2019,DT,12305,,,7,ACQUIRE,ADDDROP:BBID,2019-12-04,09:00:00,0005,Run CMC,salary=3000,2026-04-21 22:11:56
2019,DT,12305,,,8,DROP,FREE_AGENT,2019-12-10,09:42:35,0005,Run CMC,,2026-04-21 22:11:56
2019,DT,11283,,,4,ACQUIRE,ADDDROP:BBID,2019-12-11,09:00:00,0009,C-Town Chivalry,salary=3000,2026-04-21 22:11:56
2019,DT,13265,,,4,ACQUIRE,ADDDROP:BBID,2019-12-14,09:00:00,0002,The Bash Bros,salary=1000,2026-04-21 22:11:56
2019,DT,13265,,,5,DROP,ADDDROP:BBID,2019-12-18,09:00:00,0002,The Bash Bros,,2026-04-21 22:11:56
2020,DT,13208,,,1,DROP,FREE_AGENT,2020-03-24,16:54:25,0004,Pure Greatness,,2026-04-21 22:12:04
2020,DT,13208,,,2,ACQUIRE,AUCTION:FreeAgent,2020-08-25,09:01:18,0004,Pure Greatness,bid=1000,2026-04-21 22:12:04
2020,DT,13208,,,3,ACQUIRE,TRADE,2020-09-02,19:16:36,0002,The Bash Bros,trade2020_46,2026-04-21 22:12:04
2020,DT,13208,,,4,DROP,ADDDROP:BBID,2020-09-05,09:00:00,0002,The Bash Bros,,2026-04-21 22:12:04
2020,DT,13208,,,5,ACQUIRE,ADDDROP:FREE_AGENT,2020-10-04,12:33:24,0009,C-Town Chivalry,salary=1000,2026-04-21 22:12:04
2020,DT,9815,,,1,ACQUIRE,ADDDROP:BBID,2020-10-08,09:00:00,0004,Pure Greatness,salary=1000,2026-04-21 22:12:04
2020,DT,13208,,,6,DROP,ADDDROP:BBID,2020-10-10,09:00:00,0009,C-Town Chivalry,,2026-04-21 22:12:04
2020,DT,9815,,,2,DROP,ADDDROP:BBID,2020-10-14,09:00:00,0004,Pure Greatness,,2026-04-21 22:12:04
2020,DT,13208,,,7,ACQUIRE,ADDDROP:BBID,2020-10-14,09:00:00,0004,Pure Greatness,salary=1000,2026-04-21 22:12:04
2020,DT,9815,,,3,ACQUIRE,ADDDROP:BBID,2020-10-28,09:00:00,0002,The Bash Bros,salary=1000,2026-04-21 22:12:04
2020,DT,13208,,,8,DROP,ADDDROP:BBID,2020-10-28,09:00:00,0004,Pure Greatness,,2026-04-21 22:12:04
2020,DT,13208,,,9,ACQUIRE,ADDDROP:FREE_AGENT,2020-11-08,12:52:43,0002,The Bash Bros,salary=1000,2026-04-21 22:12:04
2020,DT,9815,,,4,DROP,ADDDROP:FREE_AGENT,2020-11-08,12:54:08,0002,The Bash Bros,,2026-04-21 22:12:04
2020,DT,9815,,,5,DROP,FREE_AGENT,2020-11-08,12:54:08,0002,The Bash Bros,,2026-04-21 22:12:04
2020,DT,10762,,,1,ACQUIRE,ADDDROP:BBID,2020-11-11,09:00:00,0009,C-Town Chivalry,salary=1000,2026-04-21 22:12:04
2020,DT,13208,,,10,DROP,ADDDROP:FREE_AGENT,2020-11-13,20:26:05,0002,The Bash Bros,,2026-04-21 22:12:04
2020,DT,13208,,,11,DROP,FREE_AGENT,2020-11-13,20:26:05,0002,The Bash Bros,,2026-04-21 22:12:04
2020,DT,11793,,,1,ACQUIRE,ADDDROP:BBID,2020-11-18,09:00:00,0003,Gride,salary=1000,2026-04-21 22:12:04
2020,DT,13208,,,12,ACQUIRE,ADDDROP:FREE_AGENT,2020-11-22,09:03:33,0004,Pure Greatness,salary=1000,2026-04-21 22:12:04
2020,DT,12782,,,1,ACQUIRE,ADDDROP:BBID,2020-11-25,09:00:00,0006,Good in Da Hood,salary=1000,2026-04-21 22:12:04
2020,DT,12083,,,1,ACQUIRE,ADDDROP:BBID,2020-12-02,20:25:00,0008,#BLM,salary=1000,2026-04-21 22:12:04
2020,DT,12782,,,2,DROP,ADDDROP:BBID,2020-12-02,20:25:00,0006,Good in Da Hood,,2026-04-21 22:12:04
2020,DT,12083,,,2,STATUS,TAXI_DEMOTE,2020-12-02,21:20:45,0008,#BLM,,2026-04-21 22:12:04
2020,DT,11793,,,2,DROP,ADDDROP:BBID,2020-12-03,09:00:00,0003,Gride,,2026-04-21 22:12:04
2020,DT,10762,,,2,DROP,ADDDROP:BBID,2020-12-06,09:00:00,0009,C-Town Chivalry,,2026-04-21 22:12:04
2020,DT,12083,,,3,STATUS,TAXI_PROMOTE,2020-12-06,12:14:06,0008,#BLM,,2026-04-21 22:12:04
2020,DT,12083,,,4,DROP,ADDDROP:FREE_AGENT,2020-12-06,12:19:54,0008,#BLM,,2026-04-21 22:12:04
2020,DT,12083,,,5,DROP,FREE_AGENT,2020-12-06,12:19:54,0008,#BLM,,2026-04-21 22:12:04
2020,DT,13208,,,13,DROP,ADDDROP:FREE_AGENT,2020-12-20,09:13:36,0004,Pure Greatness,,2026-04-21 22:12:04
2020,DT,13208,,,14,DROP,FREE_AGENT,2020-12-20,09:13:36,0004,Pure Greatness,,2026-04-21 22:12:04
2020,DT,13723,,,1,ACQUIRE,ADDDROP:BBID,2020-12-24,09:00:00,0006,Good in Da Hood,salary=1000,2026-04-21 22:12:04
2021,DT,12952,,,1,ACQUIRE,ADDDROP:BBID,2021-09-16,09:00:00,0004,Pure Greatness,salary=1000,2026-04-21 22:12:17
2021,DT,12764,,,1,ACQUIRE,ADDDROP:BBID,2021-09-23,09:00:00,0003,Gride,salary=3000,2026-04-21 22:12:17
2021,DT,12952,,,2,DROP,ADDDROP:BBID,2021-09-25,09:00:00,0004,Pure Greatness,,2026-04-21 22:12:17
2021,DT,12700,,,1,ACQUIRE,ADDDROP:BBID,2021-10-14,09:00:00,0004,Pure Greatness,salary=1000,2026-04-21 22:12:17
2021,DT,13810,,,1,ACQUIRE,ADDDROP:BBID,2021-10-15,09:00:00,0006,Good in Da Hood,salary=1000,2026-04-21 22:12:17
2021,DT,13265,,,1,ACQUIRE,ADDDROP:BBID,2021-11-04,09:00:00,0008,#BLM,salary=1000,2026-04-21 22:12:17
2021,DT,12700,,,2,DROP,ADDDROP:BBID,2021-11-07,09:00:00,0004,Pure Greatness,,2026-04-21 22:12:17
2021,DT,13265,,,2,DROP,ADDDROP:BBID,2021-11-11,09:00:00,0008,#BLM,,2026-04-21 22:12:17
2021,DT,13265,,,3,ACQUIRE,ADDDROP:BBID,2021-11-18,09:00:00,0002,The Bash Bros,salary=1000,2026-04-21 22:12:17
2021,DT,13265,,,4,DROP,FREE_AGENT,2021-11-24,11:05:48,0002,The Bash Bros,,2026-04-21 22:12:17
2021,DT,13265,,,5,ACQUIRE,ADDDROP:BBID,2021-12-04,09:00:00,0012,Hawks,salary=1000,2026-04-21 22:12:17
2021,DT,13332,,,1,ACQUIRE,ADDDROP:BBID,2021-12-09,09:00:00,0003,Gride,salary=3000,2026-04-21 22:12:17
2021,DT,12764,,,2,DROP,ADDDROP:BBID,2021-12-09,09:00:00,0003,Gride,,2026-04-21 22:12:17
2021,DT,13317,,,1,ACQUIRE,ADDDROP:BBID,2021-12-23,09:00:00,0001,Ulterior Warrior,salary=4000,2026-04-21 22:12:17
2021,DT,12764,,,3,ACQUIRE,ADDDROP:BBID,2021-12-23,09:00:00,0010,Blake Bombers,salary=3000,2026-04-21 22:12:17
2021,DT,13810,,,2,DROP,FREE_AGENT,2021-12-29,10:23:44,0006,Good in Da Hood,,2026-04-21 22:12:17
2021,DT,13317,,,2,DROP,ADDDROP:BBID,2021-12-30,09:00:00,0001,Ulterior Warrior,,2026-04-21 22:12:17
2022,DT,14237,,,1,DROP,FREE_AGENT,2022-05-02,17:04:19,0001,Ulterior Warrior,,2026-04-21 22:12:23
2022,DT,13208,,,1,ACQUIRE,ADDDROP:BBID,2022-09-15,09:00:00,0006,Good in Da Hood,salary=1000,2026-04-21 22:12:23
2022,DT,12305,,,1,ACQUIRE,ADDDROP:FREE_AGENT,2022-10-09,12:45:09,0010,Blake Bombers,salary=1000,2026-04-21 22:12:23
2022,DT,13748,,,1,ACQUIRE,ADDDROP:BBID,2022-10-13,09:00:00,0012,Hawks,salary=1000,2026-04-21 22:12:23
2022,DT,14153,,,1,ACQUIRE,ADDDROP:BBID,2022-10-14,09:00:00,0003,Gride,salary=1000,2026-04-21 22:12:23
2022,DT,14159,,,1,ACQUIRE,ADDDROP:BBID,2022-10-16,09:00:00,0004,Pure Greatness,salary=1000,2026-04-21 22:12:23
2022,DT,14159,,,2,DROP,ADDDROP:FREE_AGENT,2022-10-16,10:41:20,0004,Pure Greatness,,2026-04-21 22:12:23
2022,DT,14159,,,3,DROP,FREE_AGENT,2022-10-16,10:41:20,0004,Pure Greatness,,2026-04-21 22:12:23
2022,DT,13748,,,2,DROP,ADDDROP:FREE_AGENT,2022-10-18,10:02:16,0012,Hawks,,2026-04-21 22:12:23
2022,DT,13748,,,3,DROP,FREE_AGENT,2022-10-18,10:02:16,0012,Hawks,,2026-04-21 22:12:23
2022,DT,14159,,,4,ACQUIRE,ADDDROP:BBID,2022-10-20,09:00:00,0012,Hawks,salary=1000,2026-04-21 22:12:23
2022,DT,13742,,,1,ACQUIRE,ADDDROP:BBID,2022-10-21,09:00:00,0008,#BLM,salary=1000,2026-04-21 22:12:23
2022,DT,14897,,,1,ACQUIRE,ADDDROP:BBID,2022-10-21,09:00:00,0007,Sex Manther,salary=1000,2026-04-21 22:12:23
2022,DT,13742,,,2,DROP,ADDDROP:BBID,2022-10-27,09:00:00,0008,#BLM,,2026-04-21 22:12:23
2022,DT,14159,,,5,DROP,ADDDROP:BBID,2022-10-27,09:00:00,0012,Hawks,,2026-04-21 22:12:23
2022,DT,13298,,,1,ACQUIRE,ADDDROP:BBID,2022-10-28,09:00:00,0004,Pure Greatness,salary=1000,2026-04-21 22:12:23
2022,DT,13748,,,4,ACQUIRE,ADDDROP:BBID,2022-10-29,09:00:00,0002,The Bash Bros,salary=1000,2026-04-21 22:12:23
2022,DT,13748,,,5,DROP,ADDDROP:FREE_AGENT,2022-10-29,18:28:08,0002,The Bash Bros,,2026-04-21 22:12:23
2022,DT,13748,,,6,DROP,FREE_AGENT,2022-10-29,18:28:08,0002,The Bash Bros,,2026-04-21 22:12:23
2022,DT,14153,,,2,DROP,ADDDROP:BBID,2022-11-03,09:00:00,0003,Gride,,2026-04-21 22:12:23
